,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,ogrzewanie,rok_budowy,stan_wykonczenia,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude,czas_auto,dystans_auto,czas_zbiorowy,dystans_zbiorowy
2281,2282,2719,Gdañsk,Brêtowo,Juliusza S³owackiego,"200 M ogrodu, Pkm, na biuro, blisko obwodnicy,",58.56,389000,6643.0,2,wtorny,blok,1,2.0,elektryczne,1945.0,do_zamieszkania,pelna_wlasnosc,60900810,0,0,1,0,0,0,0,54.37654670000001,18.5215457,992.0,10905.0,2025.0,9574.0
2282,2283,2720,Sopot,Wyœcigi,Niepodleg³oœci,Gotowa Inwestycja | Kawalerka 33m2 | Sopot centrum,33.0,380000,11515.0,1,wtorny,blok,parter,10.0,,1975.0,do_zamieszkania,pelna_wlasnosc,60900751,0,0,0,0,1,1,0,54.4431348,18.5597123,527.0,4735.0,1653.0,5919.0
2283,2284,2721,Gdañsk,Œródmieœcie,Chlebnicka,Mo¿liwoœæ aran¿acji 2/3 pokoi - 100m od Mot³awy!,33.4,434000,12994.0,1,wtorny,kamienica,3,4.0,miejskie,1965.0,do_zamieszkania,pelna_wlasnosc,60729481,0,0,0,0,0,0,0,54.34884899999999,18.6547905,1209.0,9320.0,2432.0,9390.0
2284,2285,2722,Gdañsk,Suchanino,Powstañców Warszawskich,3 Pokoje/Suchanino/Do Wprowadzenia/Okazja,53.0,423000,7981.0,3,wtorny,,3,5.0,,,do_zamieszkania,spoldzielcze_wl._z_KW,60878136,0,1,0,0,0,1,0,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
2285,2286,2723,Sopot,Górny,Adama Mickiewicza,Trzypokojowe mieszkanie w Górnym Sopocie.,72.74,875000,12029.0,3,wtorny,,parter,2.0,,1932.0,do_zamieszkania,,60604027,0,0,1,0,0,1,0,54.439033200000004,18.5493005,651.0,5310.0,2058.0,6512.0
2286,2287,2724,Gdañsk,Œródmieœcie,Stare Miasto,Unikalna nieruchomoœæ dla konesera,86.6,1240000,14319.0,4,wtorny,kamienica,1,4.0,miejskie,1955.0,do_zamieszkania,pelna_wlasnosc,60607938,0,0,0,0,0,1,0,54.351817000000004,18.6508135,986.0,8407.0,2235.0,9114.0
2287,2288,2725,Gdynia,Cisowa,Kcyñska 3,"Mieszkanie 54m2 3 pokoje,doskona³a lokalizacja!!!",54.0,329000,6093.0,3,wtorny,,6,10.0,miejskie,,do_remontu,spoldzielcze_wlasnosciowe,60900512,0,1,0,0,1,1,0,54.54569350000001,18.4541844,1431.0,21758.0,2674.0,20012.0
2289,2290,2727,Gdynia,Ma³y Kack,ul. Kowieñska 15,"Apartamenty Familia Etap II, 3 pokoje, Ma³y Kack",68.93,641049,9300.0,3,pierwotny,apartamentowiec,parter,1.0,kotlownia,2021.0,do_wykonczenia,pelna_wlasnosc,60129461,1,1,0,0,1,1,1,54.480261999999996,18.531478,1152.0,10831.0,2699.0,11972.0
2290,2291,2728,Gdynia,Ma³y Kack,ul. Kowieñska 15,"Apartamenty Familia Etap II, 4 pokoje, ogródek",85.83,789636,9200.0,4,pierwotny,apartamentowiec,parter,1.0,kotlownia,2021.0,do_wykonczenia,pelna_wlasnosc,60129592,1,1,1,0,1,1,1,54.480261999999996,18.531478,1152.0,10831.0,2699.0,11972.0
2291,2292,2729,Gdynia,Ma³y Kack,ul. Kowieñska 15,"Apartamenty Familia Etap II, 3 pokoje, Ma³y Kack",69.15,656925,9500.0,3,pierwotny,apartamentowiec,1,1.0,kotlownia,2021.0,do_wykonczenia,pelna_wlasnosc,60129615,1,1,0,0,1,1,1,54.480261999999996,18.531478,1152.0,10831.0,2699.0,11972.0
2292,2293,2730,Gdynia,Ma³y Kack,ul. Kowieñska 15,"Apartamenty Familia Etap II, 4 pokoje, Ma³y Kack",85.54,804076,9400.0,4,pierwotny,apartamentowiec,1,1.0,kotlownia,2021.0,do_wykonczenia,pelna_wlasnosc,60129836,1,1,0,0,1,1,1,54.480261999999996,18.531478,1152.0,10831.0,2699.0,11972.0
2293,2294,2731,Gdynia,Ma³y Kack,ul. Kowieñska 15,"Apartamenty Familia Etap II,4 pokoje,taras na dach",85.54,838292,9800.0,4,pierwotny,apartamentowiec,2,1.0,kotlownia,2021.0,do_wykonczenia,pelna_wlasnosc,60129899,1,1,0,0,1,1,1,54.480261999999996,18.531478,1152.0,10831.0,2699.0,11972.0
2294,2295,2732,Gdañsk,Olszynka,Zawodzie,Osiedle Forma - mieszkanie dwupoziomowe!,100.0,545000,5450.0,3,wtorny,blok,1,1.0,gazowe,2020.0,do_remontu,pelna_wlasnosc,60900196,0,0,0,0,0,0,0,54.3354309,18.6918526,1470.0,13375.0,3874.0,15572.0
2295,2296,2733,Gdañsk,Che³m,Przemyska,Przestronna Kawalerka,27.4,279000,10182.0,1,wtorny,blok,2,4.0,miejskie,,do_zamieszkania,spoldzielcze_wlasnosciowe,60897414,0,1,0,0,0,1,0,54.328142099999994,18.5933632,1421.0,11391.0,3387.0,14546.0
2296,2297,2734,Gdañsk,Wrzeszcz,ul. Sochaczewska,Mieszkanie - Dolny Wrzeszcz,49.3,485000,9838.0,2,wtorny,blok,1,4.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60900061,1,1,0,0,0,1,0,54.384378399999996,18.624615600000002,821.0,5524.0,1793.0,7203.0
2297,2298,2735,Gdañsk,Zaspa,Jana Paw³a II,"Nowe 2 pokoje, Gdañsk Zaspa",45.11,529900,11747.0,2,pierwotny,apartamentowiec,>_10,17.0,miejskie,2021.0,do_wykonczenia,,60900076,0,1,0,0,1,0,1,54.397597899999994,18.605117,505.0,3597.0,1463.0,3832.0
2298,2299,2737,Gdañsk,Przymorze,,Dochodowa kawalerka Gdañsk Przymorze,27.0,320000,11852.0,1,wtorny,blok,4,4.0,miejskie,,do_zamieszkania,spoldzielcze_wlasnosciowe,60899858,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
2299,2300,2739,Gdañsk,Zaspa,,"Inwestycja 48 m2, Zaspa, 10 min od pla¿y",48.2,482000,10000.0,3,wtorny,blok,parter,4.0,miejskie,1970.0,do_wykonczenia,spoldzielcze_wl._z_KW,60899795,0,1,0,0,1,0,0,,,884.0,8304.0,1362.0,9195.0
2300,2301,2740,Gdañsk,Œródmieœcie,£agiewniki,S³oneczne mieszkanie w centrum Gdañska,42.0,385000,9167.0,2,wtorny,blok,1,4.0,miejskie,1970.0,do_remontu,pelna_wlasnosc,60793681,0,1,0,0,0,1,0,54.35753339999999,18.6508141,915.0,8023.0,2144.0,8595.0
2301,2302,2741,Gdañsk,Zaspa,Jana Paw³a II,"Nowe 2 pokoje, Gdañsk Zaspa",39.88,475704,11928.0,2,pierwotny,apartamentowiec,>_10,17.0,miejskie,2021.0,do_wykonczenia,,60899701,0,1,0,0,1,0,1,54.397597899999994,18.605117,505.0,3597.0,1463.0,3832.0
2302,2303,2742,Gdynia,Grabówek,,2 pokoje w Gdyni,31.0,295000,9516.0,2,wtorny,blok,1,4.0,miejskie,1975.0,do_zamieszkania,pelna_wlasnosc,60899589,0,1,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
2303,2304,2743,Gdañsk,Wrzeszcz,,"Gdañsk Wrzeszcz, dwupokojowe 44,5m2",44.5,475000,10674.0,2,wtorny,kamienica,1,2.0,,1926.0,do_zamieszkania,pelna_wlasnosc,60899564,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
2304,2305,2744,Sopot,Dolny,al. Niepodleg³oœci,Nowoczesne mieszkanie w centrum Sopotu - 4 pokoje,75.0,570000,7600.0,4,wtorny,kamienica,2,2.0,gazowe,1920.0,do_zamieszkania,pelna_wlasnosc,60880951,1,0,0,0,0,1,0,54.4431348,18.5597123,527.0,4735.0,1653.0,5919.0
2305,2306,2745,Gdañsk,Che³m,ul. Wawelska,3 pok. mieszkanie pod klucz w nowym budownictwie C,54.0,529000,9796.0,3,wtorny,blok,2,5.0,miejskie,2008.0,do_zamieszkania,pelna_wlasnosc,60899459,0,1,0,0,0,1,0,54.32908730000001,18.6081913,1422.0,11534.0,3559.0,14729.0
2306,2307,2746,Gdañsk,BrzeŸno,Mazurska,Mieszkanie z widokiem na morze. Blisko pla¿y.,44.0,479000,10886.0,2,wtorny,blok,4,5.0,miejskie,1970.0,do_remontu,spoldzielcze_wl._z_KW,60568486,0,1,0,0,0,1,0,54.408029000000006,18.6350449,948.0,6280.0,2268.0,10416.0
2307,2308,2747,Gdañsk,Zaspa,al. Jana Paw³a II,Gotowe do wprowadzenia 3 pokojowe mieszkanie !,72.2,849000,11759.0,3,wtorny,apartamentowiec,2,11.0,miejskie,2016.0,do_zamieszkania,pelna_wlasnosc,60843929,0,1,0,0,1,0,1,54.397597899999994,18.605117,505.0,3597.0,1463.0,3832.0
2308,2309,2749,Gdynia,Œródmieœcie,ul. Antoniego Abrahama,Mieszkanie dwupoziomowe o powierzchni 166 m2,166.0,1390000,8373.0,5,wtorny,kamienica,4,4.0,gazowe,1930.0,do_zamieszkania,pelna_wlasnosc,60510821,1,0,0,0,0,0,1,54.5161674,18.5397435,1435.0,13391.0,2366.0,15047.0
2309,2310,2750,Gdañsk,Suchanino,Powstañców Warszawskich,3 Pokoje/Suchanino/Do Wprowadzenia/Okazja,53.0,423000,7981.0,3,wtorny,,3,5.0,,,do_zamieszkania,spoldzielcze_wl._z_KW,60878136,0,1,0,0,0,1,0,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
2310,2311,2751,Gdañsk,Œródmieœcie,£agiewniki,Centrum Miasta / 3 Pokoje / Wysoki Standard,50.3,599000,11909.0,3,wtorny,kamienica,2,4.0,miejskie,1950.0,do_zamieszkania,pelna_wlasnosc,60694794,0,0,0,0,0,1,0,54.35753339999999,18.6508141,915.0,8023.0,2144.0,8595.0
2312,2313,2754,Gdañsk,Oliwa,Jana Rybiñskiego,Mieszkanie 43 m2 + strych 20 m2 do adaptacji,43.0,432000,10047.0,2,wtorny,kamienica,1,1.0,inne,1910.0,do_zamieszkania,pelna_wlasnosc,60675260,0,0,0,0,0,1,0,54.3607916,18.7298093,1448.0,14657.0,3961.0,17841.0
2313,2314,2755,Sopot,Dolny,,Okazja 2 pokojowe mieszkanie w Sopocie!,40.6,499000,12291.0,2,wtorny,blok,1,4.0,miejskie,,do_zamieszkania,spoldzielcze_wlasnosciowe,60486452,0,1,0,0,0,1,0,,,504.0,4558.0,1197.0,5316.0
2314,2315,2756,Gdañsk,Anio³ki,Powstañców Warszawskich,Mieszkanie - Gdañsk Anio³ki,64.74,615030,9500.0,3,pierwotny,blok,1,3.0,miejskie,2022.0,,,60899078,0,1,0,0,0,0,1,54.356429399999996,18.6203736,920.0,7672.0,2472.0,8711.0
2315,2316,2757,Gdynia,Cisowa,,2 Pokoje Po remoncie Gdynia Cisowa,46.23,386000,8350.0,2,wtorny,blok,1,4.0,miejskie,1989.0,do_zamieszkania,spoldzielcze_wlasnosciowe,60838790,0,1,0,0,0,1,0,,,1524.0,14737.0,1602.0,14053.0
2316,2317,2758,Gdañsk,Œródmieœcie,,Kawalerka Œródmieœcie ! Okazja !,24.0,269000,11208.0,1,wtorny,blok,4,4.0,inne,1972.0,,pelna_wlasnosc,60684918,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
2317,2318,2759,Gdañsk,Œródmieœcie,D³ugi Targ,Kamienica z wind¹ - Serce Starego Miasta,92.0,999900,10868.0,3,wtorny,kamienica,4,4.0,miejskie,,do_zamieszkania,,60898949,0,0,0,0,1,0,0,54.348326899999996,18.6540422,1233.0,9368.0,2362.0,9298.0
2318,2319,2760,Gdañsk,Che³m,,"Gotowiec Inwestycyjny, 2pok, Che³m, Okazja",43.44,434000,9991.0,2,wtorny,blok,parter,4.0,miejskie,2012.0,do_zamieszkania,pelna_wlasnosc,60884553,0,0,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
2319,2320,2761,Gdañsk,Che³m,,Mieszkanie z du¿ym tarasem przy Jarze Wilanowskim,43.44,434000,9991.0,2,wtorny,blok,parter,4.0,miejskie,2012.0,do_zamieszkania,pelna_wlasnosc,60898860,0,0,0,0,1,0,0,,,884.0,8304.0,1362.0,9195.0
2320,2321,2763,Gdynia,Red³owo,ul. Powstania Wielkopolskiego,Gdynia P³yta Red³owska/ 2 pokoje,43.34,395000,9114.0,2,wtorny,blok,3,4.0,miejskie,1970.0,do_remontu,spoldzielcze_wlasnosciowe,60898734,0,1,0,0,0,1,0,54.4918335,18.550119,1238.0,11216.0,2743.0,12658.0
2321,2322,2764,Gdañsk,Jelitkowo,Wypoczynkowa,"3 pokoje, Neptun Park, Jelitkowo-nowa oferta",63.0,1099000,17444.0,3,wtorny,apartamentowiec,1,3.0,miejskie,2007.0,do_zamieszkania,,60894775,1,1,0,0,1,0,1,54.4168917,18.6121412,824.0,4713.0,1994.0,4103.0
2322,2323,2765,Gdynia,Pustki Cisowskie,ul. Chabrowa,Gdynia/Pustki Cisowskie/OS. ZAMEK,88.0,599000,6807.0,4,wtorny,blok,1,4.0,miejskie,1993.0,do_zamieszkania,pelna_wlasnosc,60898730,0,1,0,0,0,1,0,54.53529939999999,18.4429617,1634.0,23583.0,3175.0,21512.0
2323,2324,2766,Gdañsk,Anio³ki,Taborowa,Mieszkanie z pieknym widokiem,84.6,1100000,13002.0,3,wtorny,blok,3,4.0,miejskie,2012.0,,,60898486,1,0,0,0,1,0,1,54.3566699,18.6213472,942.0,7654.0,2553.0,8813.0
2324,2325,2767,Gdynia,Witomino,Uczniowska,Gdynia 2 pokoje,38.0,289000,7605.0,2,wtorny,blok,2,4.0,miejskie,1970.0,do_remontu,pelna_wlasnosc,60898474,0,0,0,0,0,1,0,54.49926800000001,18.5026453,1408.0,13348.0,2725.0,16081.0
2325,2326,2768,Gdañsk,Wrzeszcz,,Trzypokojowe mieszkanie przy ul. Wajdeloty,64.0,579000,9047.0,3,wtorny,kamienica,3,4.0,gazowe,,do_remontu,pelna_wlasnosc,60898391,0,0,0,0,0,1,0,,,884.0,8304.0,1362.0,9195.0
2326,2327,2769,Sopot,Sopot Dolny,Tadeusza Koœciuszki,Rezydencja w Sopocie - dwupoziomowy apartament,96.0,1899000,19781.0,4,wtorny,apartamentowiec,3,4.0,miejskie,2016.0,,,60607898,0,0,0,0,1,0,0,54.4388818,18.5642283,535.0,4452.0,1362.0,5544.0
2327,2328,2770,Gdynia,Ob³u¿e,,Mieszkanie - Gdynia Ob³u¿e,70.0,590000,8429.0,4,wtorny,blok,parter,4.0,miejskie,2015.0,do_zamieszkania,pelna_wlasnosc,60898378,0,1,1,0,1,1,0,,,1524.0,14737.0,1602.0,14053.0
2328,2329,2771,Gdañsk,Jelitkowo,,Mieszkanie - Gdañsk Jelitkowo,60.0,1250000,20833.0,2,wtorny,apartamentowiec,3,4.0,miejskie,2012.0,do_zamieszkania,pelna_wlasnosc,60898376,1,0,0,0,1,0,1,,,884.0,8304.0,1362.0,9195.0
2329,2330,2772,Sopot,Dolny,Ksiêcia Józefa Poniatowskiego,"Apartament z widokiem na morze, blisko pla¿y",86.0,1945000,22616.0,4,wtorny,,1,3.0,,1907.0,do_zamieszkania,,60061144,0,0,0,0,0,1,0,54.440334299999996,18.576314399999998,744.0,5173.0,1925.0,6688.0
2331,2332,2775,Sopot,Centrum,,"Centrum Sopotu, 5 pokoi, 3 minuty od pla¿y, Inwest",81.0,1100000,13580.0,5,wtorny,kamienica,parter,2.0,miejskie,,do_zamieszkania,pelna_wlasnosc,60055523,0,0,0,0,0,0,0,,,504.0,4558.0,1197.0,5316.0
2332,2333,2776,Gdañsk,Siedlce,ul. Kolonia Zrêby,Tylko u Nas ! 3 pokoje z balkonem i osobn¹ kuchni¹,60.6,449900,7424.0,3,wtorny,blok,1,4.0,miejskie,1983.0,do_remontu,pelna_wlasnosc,60936297,0,1,0,0,0,1,0,54.3515793,18.604016199999997,1144.0,9621.0,2828.0,11660.0
2333,2334,2777,Gdañsk,Wrzeszcz,ul. Marynarki Polskiej,"Mieszkanie, 35,10 m2, Gdañsk",35.1,409000,11652.0,2,wtorny,blok,10,11.0,miejskie,1980.0,do_zamieszkania,pelna_wlasnosc,60858667,0,1,0,0,1,1,0,54.3865407,18.647194100000004,913.0,7764.0,2553.0,9183.0
2334,2335,2778,Gdynia,Karwiny,Kazimierza Kruczkowskiego,"Trzypokojowe, doskonale skomunikowane",59.4,409000,6886.0,3,wtorny,,4,4.0,,1986.0,do_zamieszkania,pelna_wlasnosc,60779030,0,1,0,0,0,1,0,54.4722681,18.4948987,1252.0,11807.0,3263.0,14996.0
2335,2336,2779,Gdañsk,Piecki-Migowo,Piecki,"Mieszkanie dwupoziomowe Morena, gotowe do odbioru",77.35,649000,8390.0,3,pierwotny,,3,4.0,miejskie,,do_wykonczenia,pelna_wlasnosc,60865660,0,1,0,0,1,0,1,54.3575975,18.5786542,1088.0,8228.0,2402.0,8272.0
2336,2337,2780,Gdañsk,Wrzeszcz,,Nowy apartament - Zajezdnia Wrzeszcz,57.96,927360,16000.0,3,wtorny,apartamentowiec,1,4.0,miejskie,2019.0,do_wykonczenia,pelna_wlasnosc,59109372,0,1,0,0,1,0,1,,,884.0,8304.0,1362.0,9195.0
2337,2338,2781,Gdañsk,Che³m,gen. Kazimierza Sosnkowskiego,Komfortowe 3 pokoje - Styl nowoczesny z Glamour,67.0,607000,9060.0,3,wtorny,,parter,3.0,,2008.0,do_zamieszkania,,60746471,0,1,0,0,0,0,0,54.32373810000001,18.6062932,1500.0,11981.0,3372.0,15340.0
2338,2339,2782,Gdañsk,Piecki-Migowo,Morenowe Wzgórze,Premiera mieszkania 2pok. nowoczesny skandynawski,47.0,497000,10574.0,2,wtorny,,1,3.0,,2011.0,do_zamieszkania,,60746479,0,1,0,0,0,0,0,54.34936629999999,18.5654733,1237.0,9504.0,2357.0,9547.0
2339,2340,2784,Gdynia,Grabówek,gen. Orlicz-Dreszera,Grabówek. œwietnie skomunikowane 3 pok. mieszkanie,50.0,350000,7000.0,3,wtorny,,parter,4.0,,,do_wykonczenia,,60844082,0,1,0,0,0,1,0,54.53111020000001,18.491615799999998,1547.0,22127.0,3364.0,18695.0
2340,2341,2785,Gdañsk,Che³m,,Mo¿liwoœæ odliczenia faktury Vat!,34.09,245448,7200.0,2,pierwotny,,parter,2.0,,2020.0,,pelna_wlasnosc,60814677,0,1,0,0,0,0,0,,,884.0,8304.0,1362.0,9195.0
2341,2342,2786,Gdynia,Karwiny,Kornela Makuszyñskiego,"Dwustronne, wyposa¿enie w cenie i las za rogiem",40.0,299000,7475.0,2,wtorny,,1,3.0,,1994.0,,,60816549,0,1,0,0,0,1,0,54.47408539999999,18.4870318,1210.0,11950.0,3345.0,15611.0
2342,2343,2787,Sopot,Kamienny Potok,,Mieszkanie w domu 3 Rodzinnym z du¿ym ogrodem Sopo,119.0,1050000,8824.0,3,wtorny,dom_wolnostojacy,parter,2.0,miejskie,1983.0,do_remontu,pelna_wlasnosc,55905520,0,1,0,0,0,0,0,,,504.0,4558.0,1197.0,5316.0
2343,2344,2788,Sopot,Kamienny Potok,,Mieszkanie 5 pokojowe w domu 3 rodzinnym z du¿ym o,109.5,950000,8676.0,5,wtorny,dom_wolnostojacy,parter,2.0,miejskie,1993.0,do_zamieszkania,,55905508,0,1,0,0,0,0,0,,,504.0,4558.0,1197.0,5316.0
2344,2345,2791,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,46.12,299276,6489.0,2,pierwotny,,parter,4.0,miejskie,2021.0,,,60897352,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2345,2346,2792,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,58.22,356889,6130.0,3,pierwotny,,parter,4.0,miejskie,2021.0,,,60897349,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2346,2347,2793,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,57.39,347430,6054.0,3,pierwotny,,parter,4.0,miejskie,2021.0,,,60897342,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2347,2348,2794,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,46.12,299276,6489.0,2,pierwotny,,parter,4.0,miejskie,2021.0,,,60897340,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2348,2349,2795,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,72.07,443231,6150.0,4,pierwotny,,parter,4.0,miejskie,2021.0,,,60897333,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2349,2350,2796,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,36.48,250800,6875.0,2,pierwotny,,1,4.0,miejskie,2021.0,,,60897330,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2350,2351,2797,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,60.56,391078,6458.0,3,pierwotny,,1,4.0,miejskie,2021.0,,,60897328,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2351,2352,2798,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,46.12,311872,6762.0,2,pierwotny,,2,4.0,miejskie,2021.0,,,60897326,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2352,2353,2799,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,36.48,241315,6615.0,2,pierwotny,,2,4.0,miejskie,2021.0,,,60897324,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2353,2354,2800,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,60.23,394014,6542.0,3,pierwotny,,2,4.0,miejskie,2021.0,,,60897322,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2354,2355,2801,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,40.86,263547,6450.0,2,pierwotny,,3,4.0,miejskie,2021.0,,,60897319,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2355,2356,2802,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,82.62,503982,6100.0,4,pierwotny,,3,4.0,miejskie,2021.0,,,60897317,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2356,2357,2803,Gdañsk,Jasieñ,ul. Jab³oniowa,Sprzedam eleganckie mieszkanie na Jasieniu,62.94,599000,9517.0,3,wtorny,blok,4,5.0,miejskie,2013.0,do_zamieszkania,pelna_wlasnosc,60943180,0,1,0,0,1,1,0,54.32745999999999,18.5512499,1252.0,16464.0,2553.0,11367.0
2357,2358,2804,Gdañsk,Œródmieœcie,Toruñska,Apartament 2 Pokoje / Toruñska / Widok Na Mot³awê,37.0,535000,14459.0,2,wtorny,apartamentowiec,1,8.0,miejskie,2020.0,do_zamieszkania,pelna_wlasnosc,60398815,0,1,0,0,1,0,1,54.3430495,18.6520375,1130.0,9567.0,2667.0,9759.0
2358,2359,2805,Gdañsk,Che³m,ul. W³adys³awa Jagie³³y,S³oneczne mieszkanie 3 pokoje - Listopad 2020,63.94,460368,7200.0,3,pierwotny,blok,1,1.0,miejskie,2019.0,do_wykonczenia,pelna_wlasnosc,55345944,0,1,0,0,0,1,0,54.303551399999996,18.6137419,1579.0,15004.0,3340.0,16635.0
2359,2360,2808,Gdynia,Or³owo,Spacerowa,Apartament w doskona³ej lokalizacji Gdynia Or³owo,93.0,1158000,12452.0,4,wtorny,,3,4.0,,1996.0,do_zamieszkania,,60539886,0,1,0,0,0,0,0,54.4826303,18.5530613,1075.0,9564.0,2382.0,10536.0
2360,2361,2809,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,72.19,436750,6050.0,4,pierwotny,,parter,4.0,miejskie,2021.0,,,60897314,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2361,2362,2810,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,61.42,398698,6491.0,3,pierwotny,,1,4.0,miejskie,2021.0,,,60897313,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2362,2363,2811,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,58.53,375211,6411.0,3,pierwotny,,1,4.0,miejskie,2021.0,,,60897312,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2363,2364,2812,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,36.68,247957,6760.0,2,pierwotny,,1,4.0,miejskie,2021.0,,,60897311,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2364,2365,2813,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,43.88,304280,6934.0,2,pierwotny,,1,4.0,miejskie,2021.0,,,60897308,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2365,2366,2814,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,46.12,312967,6786.0,2,pierwotny,,2,4.0,miejskie,2021.0,,,60897307,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2366,2367,2815,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,61.29,383063,6250.0,3,pierwotny,,2,4.0,miejskie,2021.0,,,60897306,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2367,2368,2816,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,58.41,379356,6495.0,3,pierwotny,,2,4.0,miejskie,2021.0,,,60897305,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2368,2369,2817,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,82.62,503982,6100.0,4,pierwotny,,3,4.0,miejskie,2021.0,,,60897304,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2369,2370,2818,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,61.29,408168,6660.0,3,pierwotny,,3,4.0,miejskie,2021.0,,,60897302,0,0,0,0,0,0,0,54.29940970000001,18.609141,1679.0,15665.0,5001.0,20733.0
2370,2371,2819,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,43.88,293294,6684.0,2,pierwotny,,2,4.0,miejskie,2021.0,,,60897300,0,0,0,0,0,0,0,,,1679.0,15665.0,5001.0,20733.0
2371,2372,2820,Gdañsk,Che³m,Kazimierza Wielkiego,Mieszkanie - Gdañsk Maækowy,39.82,275418,6917.0,2,pierwotny,,2,4.0,miejskie,2021.0,,,60897299,0,0,0,0,0,0,0,,,1679.0,15665.0,5001.0,20733.0
