,id,id_offers,miasto,dzielnica,ulica,tytul,powierzchnia,cena,cena_metr,liczba_pokoi,rynek,zabudowa,pietro,liczba_pieter,material_budynku,okna,ogrzewanie,rok_budowy,stan_wykonczenia,czynsz,forma_wlasnosci,numer_oferty,teren_zamkniety,balkon,ogrodek,garaz_miejsce,winda,piwnica,monitoring_ochrona,latitude,longitude
4073,4074,4467,Gdynia,Oksywie,,"Mieszkanie na Osiedlu Komandorskie Wzgórze,93,6m2",93.6,880000,9402.0,4,wtorny,blok,3,5.0,,drewniane,miejskie,2011.0,do_zamieszkania,,pelna_wlasnosc,60910533,0,1,0,0,1,1,1,,
4074,4075,4468,Sopot,Dolny,Boles³awa Chrobrego,Cztery pokoje z werand¹ i balkonami tu¿ przy pla¿y,119.8,1790000,14942.0,4,wtorny,,parter,3.0,,,,1920.0,do_zamieszkania,,pelna_wlasnosc,60064047,0,1,0,0,0,1,0,54.4410538,18.570913
4075,4076,4469,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 11B - Apartamenty Jaœkowa Dolina 73,84.36,1130424,13400.0,4,pierwotny,apartamentowiec,2,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637104,1,1,0,0,1,0,0,54.3685633,18.5951087
4076,4077,4470,Gdañsk,Œródmieœcie,PowroŸnicza,Apartament Z 5 Oknami Na Mot³awê/ Gdañska Starówka,86.59,1240000,14320.0,4,wtorny,kamienica,2,4.0,,,miejskie,1974.0,,,pelna_wlasnosc,60663320,0,0,0,0,0,0,0,54.3476916,18.6551947
4077,4078,4471,Gdañsk,Jasieñ,Konrada Guderskiego,Jasieñ/ 3 Pokoje/ Osobna Kuchnia/ Szybkie Wydanie,70.33,589000,8375.0,3,wtorny,blok,2,3.0,,,miejskie,2012.0,do_zamieszkania,,pelna_wlasnosc,60350268,0,1,0,0,0,0,0,54.3198958,18.5626349
4078,4079,4472,Gdañsk,Ujeœcisko-£ostowice,Czêstochowska,"4 pokojowe, dwupoziomowe mieszkanie na Ujeœcisku",93.8,625000,6663.0,4,wtorny,blok,3,3.0,pustak,,miejskie,1999.0,do_zamieszkania,,,60793384,0,1,0,0,0,1,0,54.3295274,18.5807933
4079,4080,4473,Gdynia,Ob³u¿e,Jantarowa,Nowoczesny apartament z widokiem na port,78.0,590000,7564.0,3,wtorny,apartamentowiec,4,4.0,,plastikowe,miejskie,2010.0,do_zamieszkania,700.0,pelna_wlasnosc,60793363,0,0,0,0,1,0,0,54.5549768,18.5105681
4080,4081,4474,Gdañsk,Œródmieœcie,Szafarnia,Szafarnia / Wysoki Standard / 2 Pokoje I £azienki,59.25,950000,16034.0,2,wtorny,apartamentowiec,2,5.0,,,,2012.0,do_zamieszkania,,pelna_wlasnosc,60793366,1,1,0,0,1,0,1,54.3488908,18.6602938
4081,4082,4475,Gdañsk,Œródmieœcie,Ogarna,Gustowny Apartament W Sercu Gdañska / 2 Pokoje,34.6,569000,16445.0,2,wtorny,kamienica,1,2.0,cegla,,miejskie,1954.0,do_zamieszkania,,pelna_wlasnosc,60787508,0,0,0,0,0,1,0,54.3481602,18.6513742
4082,4083,4476,Gdañsk,Œródmieœcie,£agiewniki,Centrum Miasta / 3 Pokoje / Wysoki Standard,50.3,599000,11909.0,3,wtorny,kamienica,2,4.0,cegla,,miejskie,1950.0,do_zamieszkania,450.0,pelna_wlasnosc,60694794,0,0,0,0,0,1,0,54.35753339999999,18.6508141
4083,4084,4477,Gdañsk,Œródmieœcie,Jana Heweliusza,Apartament 2 Pokoje / Centrum / Blisko Starówki,45.75,575950,12589.0,2,wtorny,kamienica,2,3.0,cegla,,miejskie,1956.0,do_zamieszkania,400.0,pelna_wlasnosc,60409435,0,1,0,0,0,0,0,54.3562156,18.6504418
4084,4085,4478,Gdañsk,Œródmieœcie,Ogarna,Serce Gdañska / Kawalerka / Idealna Pod Inwestycjê,30.13,430000,14271.0,1,wtorny,kamienica,2,4.0,,,miejskie,1954.0,do_zamieszkania,,pelna_wlasnosc,60493173,0,0,0,0,0,1,0,54.3481602,18.6513742
4085,4086,4479,Gdañsk,Œródmieœcie,Toruñska,Apartament 2 Pokoje / Toruñska / Widok Na Mot³awê,37.0,535000,14459.0,2,wtorny,apartamentowiec,1,8.0,,,miejskie,2020.0,do_zamieszkania,,pelna_wlasnosc,60398815,0,1,0,0,1,0,1,54.3430495,18.6520375
4086,4087,4480,Gdañsk,Che³m,,3 Pokojowe Mieszkanie Na Kameralnym Osiedlu- Che³m,69.0,595000,8623.0,3,wtorny,blok,2,3.0,,plastikowe,miejskie,2008.0,do_zamieszkania,350.0,pelna_wlasnosc,60416549,0,0,0,0,0,0,0,,
4087,4088,4481,Gdañsk,¯abianka,,Gotowe mieszkanie inwestycyjne - wysoki standard!,91.0,818000,8989.0,7,wtorny,blok,parter,10.0,wielka_plyta,plastikowe,miejskie,1970.0,do_zamieszkania,850.0,spoldzielcze_wlasnosciowe,60645696,0,1,0,0,1,0,0,,
4088,4089,4482,Gdañsk,Wrzeszcz,Do Studzienki,Wrzeszcz / Cztery Pokoje / Inwestycyjne,93.19,1072000,11503.0,4,wtorny,,1,4.0,,,,2011.0,do_zamieszkania,,,60771972,0,1,0,0,0,0,0,54.3715273,18.6108184
4089,4090,4483,Gdynia,Witomino,Pogodna,Mieszkanie - Gdynia Witomino,24.5,275000,11224.0,1,wtorny,,2,4.0,,,,1965.0,do_zamieszkania,,,60763759,0,1,0,0,0,1,0,54.5002089,18.5069221
4090,4091,4485,Sopot,Dolny,,Ciekawa Inwestycja W Sopocie!,198.51,2299000,11581.0,7,wtorny,,parter,1.0,,,,,,,,60744144,0,0,0,0,0,0,0,,
4091,4092,4486,Gdañsk,Piecki-Migowo,Myœliwska,Apartament z tarasem na dachu na wy³¹cznoœæ,120.33,980500,8148.0,4,pierwotny,,3,3.0,,,,,,,,60793009,0,0,0,0,0,0,0,54.3507646,18.5663696
4092,4093,4487,Gdañsk,Piecki-Migowo,Myœliwska,"Okazja!! Nowe, piêkne, 3- pok mieszkanie",74.95,629500,8399.0,3,pierwotny,,parter,3.0,,,,,,,,60793008,0,0,0,0,0,0,0,54.3507646,18.5663696
4093,4094,4488,Gdañsk,Piecki-Migowo,Myœliwska,Mieszkanie z piêknym zielonym tarasem na dachu,77.35,659000,8520.0,3,pierwotny,,3,3.0,,,,,,,,60793007,0,0,0,0,0,0,0,54.3507646,18.5663696
4094,4095,4489,Gdynia,Oksywie,Arciszewskich,Nowe 4 pokoje nad morzem,60.11,462847,7700.0,4,wtorny,,parter,3.0,,,,,,,,60792977,0,0,0,0,0,0,0,54.5453845,18.550598
4095,4096,4490,Gdañsk,Œródmieœcie,Chmielna,Idealne pod Kancelarie Nowe 126 m.kw Stare Miasto,126.19,2238588,17740.0,2,wtorny,apartamentowiec,1,6.0,,,miejskie,2019.0,,,pelna_wlasnosc,60473067,0,0,0,0,1,0,0,54.3457363,18.6558683
4096,4097,4491,Gdañsk,Kokoszki,œw. Brata Alberta,Mieszkanie z dwoma ogródkami.,57.2,529000,9248.0,3,wtorny,blok,parter,2.0,silikat,,gazowe,2017.0,do_zamieszkania,300.0,pelna_wlasnosc,60792658,0,0,1,0,0,0,0,54.3577592,18.5010302
4097,4098,4492,Gdañsk,Ujeœcisko-£ostowice,Starogardzka,Ostatnie mieszkanie w promocji!! 2 pokoje,45.52,294970,6480.0,2,pierwotny,,2,4.0,,,,,,,,60792622,0,0,0,0,0,0,0,54.3050692,18.6125083
4098,4099,4493,Gdañsk,Ujeœcisko-£ostowice,Starogardzka,Promocja!! Ostatnie mieszkanie w tej cenie,45.52,286230,6288.0,2,pierwotny,,parter,4.0,,,,,,,,60792619,0,0,0,0,0,0,0,54.3050692,18.6125083
4099,4100,4494,Gdañsk,Œródmieœcie,ul. D³ugie Ogrody,Mieszkanie 2 pokoje D³ugie Ogrody,44.0,390000,8864.0,2,wtorny,blok,parter,10.0,wielka_plyta,plastikowe,miejskie,1974.0,do_zamieszkania,350.0,pelna_wlasnosc,60870285,0,0,0,0,0,0,0,54.3478802,18.6655082
4100,4101,4495,Gdynia,Ma³y Kack,ul. Parkowa,"Sprzedam mieszkanie 80,3 m2 Cadena Park",80.3,715000,8904.0,4,wtorny,apartamentowiec,2,2.0,cegla,plastikowe,miejskie,2003.0,do_zamieszkania,700.0,pelna_wlasnosc,60920134,1,1,0,0,0,0,0,54.4713982,18.516458
4101,4102,4496,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 16A - Apartamenty Jaœkowa Dolina 73,25.97,347998,13400.0,1,pierwotny,apartamentowiec,2,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637080,1,1,0,0,1,0,0,54.3685633,18.5951087
4102,4103,4497,Gdañsk,Ujeœcisko-£ostowice,Starogardzka,Promocja! Mieszkanie na start! 2 pokoje,41.99,275000,6549.0,2,pierwotny,,1,4.0,,,,,,,,60792613,0,0,0,0,0,0,0,54.3050692,18.6125083
4103,4104,4498,Gdañsk,Jasieñ,Leszczynowa,Komfortowe 3 pokoje blisko tramwaj i autobus,69.7,548000,7862.0,3,wtorny,,1,3.0,,,,2015.0,,560.0,pelna_wlasnosc,60792566,0,1,0,0,0,0,0,54.3354965,18.5591164
4104,4105,4499,Gdañsk,Piecki-Migowo,Morena,"M 47,58 m2 z du¿ym tarasem + k. lokatorska Gratis!",47.58,479900,10086.0,2,wtorny,blok,parter,4.0,,drewniane,miejskie,2016.0,do_zamieszkania,,pelna_wlasnosc,60792496,1,0,0,0,1,0,1,54.352628,18.5928151
4105,4106,4500,Gdañsk,BrzeŸno,Orla,S³oneczne Mieszkanie Z Balkonem 5 Min Do Pla¿y,42.5,372000,8753.0,2,wtorny,blok,4,4.0,cegla,,miejskie,1969.0,do_zamieszkania,360.0,spoldzielcze_wl._z_KW,60594971,0,0,0,0,0,0,0,54.4073582,18.6353638
4106,4107,4501,Gdañsk,Œródmieœcie,D³ugie Ogrody,"3pokoje, 350m spacerem na Stare Miasto",52.8,495000,9375.0,3,wtorny,,parter,10.0,,,,1970.0,,650.0,spoldzielcze_wlasnosciowe,60792360,0,0,0,0,0,1,0,54.3478802,18.6655082
4107,4108,4502,Gdynia,Pogórze,Kontradmira³a Stanis³awa Mieszkowskiego,Mieszkanie 3 pokoje Gdynia Pogórze,60.01,325000,5416.0,3,wtorny,blok,4,4.0,wielka_plyta,,miejskie,1985.0,do_zamieszkania,500.0,pelna_wlasnosc,60792344,0,1,0,0,0,1,0,54.56161299999999,18.4957961
4108,4109,4503,Gdynia,Grabówek,Morska,Mieszkanie - Gdynia Grabówek,37.0,329000,8892.0,2,wtorny,,3,4.0,,,miejskie,1958.0,,,pelna_wlasnosc,60792185,0,0,0,0,0,0,0,54.5379027,18.4729157
4109,4110,4504,Gdañsk,Ujeœcisko-£ostowice,Wielkopolska,Nowa kawalerka / Balkon / Gdañsk £ostowice,25.0,210000,8400.0,1,pierwotny,blok,1,4.0,,,miejskie,2020.0,,,,60784718,1,1,0,0,1,0,0,54.3137803,18.590532
4110,4111,4505,Gdañsk,Wrzeszcz,Tadeusza Koœciuszki,3 Pokoje/Gdañsk Wrzeszcz/Piwnica ok.10m2,40.2,439000,10920.0,3,wtorny,kamienica,1,4.0,cegla,,gazowe,1960.0,do_zamieszkania,,pelna_wlasnosc,60494827,0,0,0,0,0,0,0,54.3880996,18.6157973
4111,4112,4506,Gdañsk,Piecki-Migowo,Myœliwska,3 Pokoje/Morena/ Dostêpne Od Zaraz,74.7,630000,8434.0,3,wtorny,apartamentowiec,5,5.0,,,inne,2010.0,,,pelna_wlasnosc,57822440,1,1,0,0,0,0,1,54.3507646,18.5663696
4112,4113,4507,Gdynia,D¹browa,Rdestowa,3 Pokoje/Korzystny Uk³ad/Do Wprowadzenia/Gdynia,52.0,467500,8990.0,3,wtorny,blok,2,4.0,,,miejskie,2004.0,do_zamieszkania,500.0,pelna_wlasnosc,60792085,0,1,0,0,0,0,1,54.46553480000001,18.4607861
4113,4114,4508,Gdañsk,Oliwa,Wita Stwosza,"kamienica z gara¿em, po generalnym remoncie!",85.12,940000,11043.0,4,wtorny,kamienica,parter,1.0,,,gazowe,1923.0,do_zamieszkania,,,60554822,1,0,1,0,0,1,0,54.3978747,18.5697319
4114,4115,4509,Gdynia,Karwiny,Kazimierza Kruczkowskiego,"3 niezale¿na pokoje, parter, dla rodziny",63.1,399000,6323.0,3,wtorny,blok,parter,4.0,,,miejskie,1987.0,do_zamieszkania,,spoldzielcze_wlasnosciowe,60791835,0,1,1,0,0,1,0,54.4722681,18.4948987
4115,4116,4510,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 19B - Apartamenty Jaœkowa Dolina 73,68.61,953679,13900.0,4,pierwotny,apartamentowiec,3,4.0,,plastikowe,,2020.0,do_wykonczenia,,pelna_wlasnosc,58640660,1,1,0,0,1,0,0,54.3685633,18.5951087
4116,4117,4511,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 29A - Apartamenty Jaœkowa Dolina 73,80.21,1114919,13900.0,4,pierwotny,apartamentowiec,4,4.0,,plastikowe,,2020.0,do_wykonczenia,,pelna_wlasnosc,58640540,1,1,0,0,1,0,0,54.3685633,18.5951087
4117,4118,4512,Sopot,Centrum,Fryderyka Chopina,Sopot Chopina Serce Miasta,52.0,940000,18077.0,2,wtorny,kamienica,parter,1.0,cegla,,gazowe,,do_zamieszkania,,pelna_wlasnosc,60708179,0,0,1,0,0,1,0,54.441331,18.566628
4118,4119,4513,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 10B - Apartamenty Jaœkowa Dolina 73,68.61,888500,12950.0,4,pierwotny,apartamentowiec,2,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637100,1,1,0,0,1,0,0,54.3685633,18.5951087
4119,4120,4514,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 5B - Apartamenty Jaœkowa Dolina 73,54.14,692992,12800.0,3,pierwotny,apartamentowiec,1,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637024,1,1,0,0,1,0,0,54.3685633,18.5951087
4120,4121,4515,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 15A - Apartamenty Jaœkowa Dolina 73,32.93,447848,13600.0,2,pierwotny,apartamentowiec,2,4.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,58637076,1,1,0,0,1,0,0,54.3685633,18.5951087
4121,4122,4516,Gdañsk,Wrzeszcz,ul. Jaœkowa Dolina,Mieszkanie 11A - Apartamenty Jaœkowa Dolina 73,43.98,523362,11900.0,2,pierwotny,apartamentowiec,1,4.0,inne,plastikowe,,2021.0,do_wykonczenia,,pelna_wlasnosc,58637020,1,1,0,0,1,0,1,54.3685633,18.5951087
4122,4123,4517,Gdañsk,Jasieñ,Lawendowe Wzgórze,Trzypokojowe z ogrodem w nowym budownictwie.,56.16,549000,9776.0,3,wtorny,blok,parter,4.0,inne,,miejskie,2015.0,do_zamieszkania,580.0,pelna_wlasnosc,60791463,0,0,1,0,1,0,0,54.3291907,18.5661478
4123,4124,4518,Gdañsk,Osowa,Kozioro¿ca,Du¿e mieszkanie z wind¹ w nowym budownictwie,69.29,670000,9670.0,3,wtorny,blok,1,4.0,,,miejskie,2016.0,do_zamieszkania,270.0,pelna_wlasnosc,60791451,0,1,0,0,1,0,0,54.42148479999999,18.4709243
4124,4125,4519,Gdynia,D¹browa,Rdestowa,3 Pokoje/Do Wprowadzenia/Gdynia/D¹browa,52.0,465000,8942.0,3,wtorny,blok,2,4.0,,,,2004.0,do_zamieszkania,,,60743444,0,1,0,0,0,1,0,54.46553480000001,18.4607861
4125,4126,4520,Gdañsk,Przymorze,Prezydenta Lecha Kaczyñskiego,4 Pokoje/Przymorze/Po Generalnym Remoncie/Od Zaraz,54.0,529000,9796.0,4,wtorny,blok,3,4.0,,,,,do_zamieszkania,500.0,spoldzielcze_wl._z_KW,60782957,0,1,0,0,0,1,0,54.41350569999999,18.6017856
4126,4127,4521,Gdynia,Ob³u¿e,pp³k. Kazimierza Pruszkowskiego,Sloneczne Mieszkanie 3 pokoje w Gdyni -Umeblowane,60.0,395000,6583.0,3,wtorny,blok,4,8.0,wielka_plyta,,miejskie,,do_zamieszkania,,pelna_wlasnosc,60877560,0,1,0,0,1,1,0,54.561853,18.4840183
4127,4128,4523,Gdañsk,Zaspa,Jana Paw³a II,os. Aviator/ 4 Pokoje/ Hala Gara¿owa/ Od Zaraz,83.34,1100000,13199.0,4,wtorny,apartamentowiec,6,12.0,,,miejskie,2015.0,do_remontu,650.0,pelna_wlasnosc,60894121,0,1,0,0,1,0,1,54.3975979,18.605117
4128,4129,4524,Gdynia,Œródmieœcie,Hieronima Derdowskiego,Œródmieœcie 44 m2 przy Bulwarze Nadmorskim w Gdyni,43.3,549000,12679.0,2,wtorny,blok,1,5.0,cegla,,miejskie,1960.0,do_zamieszkania,550.0,pelna_wlasnosc,60791413,0,1,0,0,1,1,0,54.5219289,18.5448584
4129,4130,4525,Gdañsk,Przymorze,Ko³obrzeska,3 pokoje na Przymorzu,46.0,380000,8261.0,2,wtorny,,7,10.0,wielka_plyta,,miejskie,1973.0,do_remontu,615.0,spoldzielcze_wl._z_KW,60750808,0,1,0,0,1,1,0,54.40399310000001,18.5903758
4130,4131,4526,Sopot,Sopot Dolny,Tadeusza Koœciuszki,Nowy apartament w willi 4 pokoje blisko pla¿y,96.0,1900000,19792.0,4,wtorny,apartamentowiec,3,4.0,,,miejskie,2016.0,,,,60791390,1,1,0,0,1,0,1,54.4388818,18.5642283
4131,4132,4527,Gdañsk,Œródmieœcie,G³êboka,Blisko starówki 2 mieszkania 40 i 50 m2,40.5,349999,8642.0,1,wtorny,blok,2,9.0,inne,,miejskie,1968.0,do_zamieszkania,500.0,spoldzielcze_wlasnosciowe,60790912,0,0,0,0,1,1,0,54.3510593,18.6739656
4132,4133,4528,Gdañsk,Wyspa Sobieszewska,Sobieszewo,Apartament z prywatn¹ marin¹!,81.53,1139500,13976.0,3,pierwotny,,1,2.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60790885,0,1,0,0,0,0,0,54.3439092,18.8263301
4133,4134,4529,Gdynia,Œródmieœcie,,Mieszkanie - Gdynia Œródmieœcie,39.1,430000,10997.0,2,wtorny,kamienica,4,4.0,,,gazowe,1932.0,do_zamieszkania,,pelna_wlasnosc,60790875,0,0,0,0,0,1,0,,
4134,4135,4530,Gdynia,Œródmieœcie,,15 minutowy spacer nad morze...,76.59,430000,5614.0,3,wtorny,blok,3,3.0,,,miejskie,1933.0,do_zamieszkania,,,60790867,0,0,0,0,0,0,0,,
4135,4136,4531,Gdañsk,Ujeœcisko-£ostowice,Ujeœcisko,Przestronna kawalerka ul. Czêstochowska,34.8,299000,8592.0,1,wtorny,,1,3.0,,,,2000.0,,367.0,,60790514,0,1,0,0,0,0,0,54.3302454,18.5903984
4136,4137,4532,Gdañsk,Wyspa Sobieszewska,Sobieszewo,Apartament z prywatn¹ marin¹!,76.32,1092500,14315.0,3,pierwotny,,parter,2.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60790245,0,0,1,0,0,0,0,54.3439092,18.8263301
4137,4138,4533,Sopot,Œwiemirowo,Miko³aja Reja,"Apartament 47M2 Na Kameralnym Osiedlu, Sopot Reja",47.0,648000,13787.0,2,wtorny,,1,4.0,,,,2022.0,do_wykonczenia,,,60789955,0,1,0,0,0,0,0,54.4350252,18.5385389
4138,4139,4534,Gdañsk,Nowy Port,,Mieszkanie 48 m2 z widokiem na Westerplatte,48.0,410000,8542.0,2,wtorny,blok,>_10,11.0,wielka_plyta,plastikowe,miejskie,1975.0,do_zamieszkania,400.0,pelna_wlasnosc,60248650,0,1,0,0,1,0,0,,
4139,4140,4536,Gdañsk,Piecki-Migowo,Amundsena,"2 pokojowe, s³oneczne, Morena, Amundsena",48.9,435000,8896.0,2,wtorny,,5,10.0,,,,,do_zamieszkania,,spoldzielcze_wl._z_KW,60789599,0,1,0,0,0,1,0,54.36030909999999,18.5794362
4140,4141,4537,Gdynia,Or³owo,,Or³owska Riwiera - Apartament dwupoziomowy,78.66,1899000,24142.0,3,wtorny,apartamentowiec,parter,2.0,,plastikowe,,,,,,60789492,0,0,0,0,1,0,0,,
4141,4142,4538,Gdynia,Oksywie,Arciszewskich,Kawalerka nad samym morzem,26.49,266225,10050.0,1,wtorny,,3,3.0,,,,,,,,60789490,0,0,0,0,0,0,0,54.5453845,18.550598
4142,4143,4539,Gdañsk,Jasieñ,Lawendowe Wzgórze,"Du¿e, rodzinne 3 pokojowe mieszkanie",62.03,496240,8000.0,3,wtorny,,1,4.0,,,,,,,,60789491,0,0,0,0,0,0,0,54.3291907,18.5661478
4143,4144,4540,Gdynia,Or³owo,,Or³owska Riwiera - Apartament 30m od morza,78.4,1899000,24222.0,3,wtorny,apartamentowiec,parter,2.0,,plastikowe,,,,,,60789486,0,0,0,0,1,0,0,,
4144,4145,4541,Gdynia,Or³owo,,Apartament przy pla¿y - Or³owska Riwiera,79.03,1899000,24029.0,3,wtorny,apartamentowiec,parter,2.0,,plastikowe,,,,,,60789475,0,0,0,0,1,0,0,,
4145,4146,4542,Gdañsk,Jasieñ,Przytulna,S³oneczne 4 pokoje idealne na wynajem blisko Pkm,74.7,699000,9357.0,4,wtorny,apartamentowiec,1,3.0,inne,,miejskie,2017.0,do_zamieszkania,700.0,pelna_wlasnosc,60789411,0,1,0,0,1,0,0,54.3507748,18.5331403
4146,4147,4543,Gdañsk,Orunia-Œw. Wojciech-Lipce,Przyjemna,"Mieszkanie dwupokojowe, Gdañsk Orunia Nowa Cena",36.7,280000,7629.0,2,wtorny,,parter,4.0,,,,1970.0,,560.0,spoldzielcze_wl._z_KW,60789278,0,0,0,0,0,1,0,54.3221821,18.6370872
4147,4148,4544,Gdañsk,Œródmieœcie,Zamkowa,S³oneczne Mieszkanie z balkonem,36.93,449000,12158.0,2,wtorny,kamienica,3,3.0,cegla,,miejskie,1950.0,do_zamieszkania,400.0,pelna_wlasnosc,60789266,0,1,0,0,0,0,0,54.35496980000001,18.6552049
4148,4149,4545,Gdynia,Chwarzno-Wiczlino,Franciszka Soko³a,Spokojna okolica z widokiem na las,101.8,730000,7171.0,4,wtorny,blok,parter,3.0,cegla,,inne,2000.0,do_remontu,600.0,pelna_wlasnosc,60789121,0,0,0,0,0,0,0,54.4996969,18.4400824
4149,4150,4546,Gdañsk,Che³m,Starogardzka,Mieszkanie - Gdañsk Maækowy,52.84,338176,6400.0,3,pierwotny,,1,4.0,,,,2020.0,do_wykonczenia,,,60788932,0,1,0,0,0,0,0,54.3050692,18.6125083
4150,4151,4547,Gdañsk,Piecki-Migowo,Romana Wyrobka,Wyj¹tkowe mieszkanie na Morenie,62.72,529000,8434.0,2,wtorny,blok,2,4.0,wielka_plyta,,miejskie,1985.0,do_zamieszkania,500.0,pelna_wlasnosc,60287117,0,1,0,0,0,1,0,54.359886,18.5757912
4151,4152,4548,Gdañsk,Œródmieœcie,Wa³owa,Ma³y apartament w centrum Gdañska w niskiej cenie,26.42,263900,9989.0,1,pierwotny,apartamentowiec,5,5.0,,,miejskie,2021.0,do_wykonczenia,9.0,pelna_wlasnosc,60933555,0,0,0,0,1,0,1,54.3584168,18.6546345
4152,4153,4549,Gdynia,Pogórze,koœciuszki,"Gdynia, Pogórze 4 pokoje, dwupoziomowe",115.0,459000,3991.0,4,pierwotny,apartamentowiec,1,1.0,silikat,plastikowe,miejskie,2021.0,do_wykonczenia,,pelna_wlasnosc,60530792,1,1,0,0,0,0,0,54.5243534,18.5442727
4153,4154,4550,Gdañsk,Jasieñ,ul. ¯yczliwa,Apartament z widokiem na jezioro- wysoki standard,92.0,1199000,13033.0,4,wtorny,apartamentowiec,2,3.0,pustak,plastikowe,miejskie,2012.0,do_zamieszkania,,pelna_wlasnosc,60682942,1,1,0,0,0,1,1,54.3457174,18.5304025
4154,4155,4551,Gdañsk,Wyspa Sobieszewska,Sobieszewo,Apartament z prywatn¹ marin¹!,65.68,922500,14045.0,3,pierwotny,,1,2.0,,,,2020.0,do_wykonczenia,,pelna_wlasnosc,60788713,0,1,0,0,0,0,0,54.3439092,18.8263301
4155,4156,4552,Gdañsk,Wrzeszcz,Jaœkowa Dolina,Wysokie mieszkanie w kamienicy przy lesie! 4 pok.,144.44,1199000,8301.0,4,wtorny,kamienica,2,3.0,cegla,,gazowe,1910.0,do_zamieszkania,,pelna_wlasnosc,60686267,0,1,0,0,0,1,0,54.3685633,18.5951087
4156,4157,4554,Gdynia,Oksywie,Arciszewskich,Kawalerka nad samym morzem,26.49,266225,10050.0,1,pierwotny,,3,3.0,,,,,,,,60788413,0,1,0,0,0,0,0,54.5453845,18.550598
4157,4158,4555,Gdañsk,Jasieñ,ul. Eugeniusza Wêgrzyna 1,M13- Voda Apartamenty,40.53,348153,8590.0,2,pierwotny,apartamentowiec,2,4.0,,,,2021.0,,,pelna_wlasnosc,60485403,0,0,0,0,0,0,0,54.3330112,18.5670389
4158,4159,4556,Gdañsk,Jasieñ,ul. Eugeniusza Wêgrzyna 1,M27- Voda Apartamenty,40.41,348153,8616.0,2,pierwotny,apartamentowiec,4,4.0,,plastikowe,miejskie,2021.0,,,pelna_wlasnosc,60485794,0,0,0,0,0,0,0,54.3330112,18.5670389
4159,4160,4557,Gdynia,Leszczynki,ul. Opata Hackiego,Kawalerka po generalnym remoncie,28.5,265000,9298.0,1,wtorny,blok,1,4.0,pustak,plastikowe,miejskie,1980.0,do_zamieszkania,200.0,pelna_wlasnosc,60678427,0,0,0,0,0,1,0,54.53622050000001,18.4882677
4160,4161,4558,Sopot,Wyœcigi,Niepodleg³oœci,"75m2 pow. ca³kowitej, Roi na poziomie 9.5% !",56.1,570000,10160.0,4,wtorny,kamienica,2,2.0,,,gazowe,1920.0,,400.0,pelna_wlasnosc,60787588,1,0,0,0,0,1,0,54.4431348,18.5597123
4161,4162,4559,Gdañsk,Przymorze,Jelitkowski Dwór,Dwa Pokoje Z Balkonem 800M Od Morza!,51.5,649990,12621.0,2,wtorny,apartamentowiec,3,3.0,inne,,miejskie,2005.0,do_zamieszkania,400.0,pelna_wlasnosc,60787533,0,1,0,0,0,0,1,54.4067517,18.6117841
4162,4163,4560,Sopot,Dolny,,Luksusowy apartament w Spocie,112.26,3300000,29396.0,3,wtorny,apartamentowiec,3,3.0,,,miejskie,2018.0,do_zamieszkania,,pelna_wlasnosc,60787525,1,0,0,0,1,1,1,,
4163,4164,4561,Gdañsk,Wrzeszcz,Wojska Polskiego,Gotowiec inwestycyjny Gdañsk Wrzeszcz 7 pokoi,129.0,799000,6194.0,7,wtorny,kamienica,2,2.0,cegla,,miejskie,1927.0,do_zamieszkania,900.0,pelna_wlasnosc,60787463,0,1,1,0,0,0,0,54.386999,18.5863352
4164,4165,4562,Gdynia,,,Mieszkanie - Gdynia,38.0,298000,7842.0,2,wtorny,blok,4,4.0,,,miejskie,1968.0,do_zamieszkania,,pelna_wlasnosc,60173357,0,0,0,0,0,1,0,,
4165,4166,4563,Gdañsk,Zaspa,ul. Powstañców Wielkopolskich,"3 pokoje, Zaspa, nowe budownictwo!",65.0,795000,12231.0,3,wtorny,blok,1,4.0,,plastikowe,miejskie,2017.0,do_zamieszkania,,pelna_wlasnosc,60218320,1,1,0,0,1,1,0,54.3999037,18.6146777
4166,4167,4564,Gdañsk,,,Kawalerka w centrum Gdañska,25.36,253200,9984.0,1,wtorny,kamienica,3,3.0,,,inne,1936.0,do_remontu,,pelna_wlasnosc,60787162,0,0,0,0,0,0,0,,
